d_idle,p_idle,idle,total_d,total_p,total,ep
44.0,435.0,479.0,1225.0,844.0,2069.0,3961
38.0,527.0,565.0,1219.0,936.0,2155.0,3962
26.0,424.0,450.0,1207.0,833.0,2040.0,3963
26.0,339.0,365.0,1207.0,748.0,1955.0,3964
41.0,351.0,392.0,1222.0,760.0,1982.0,3965
22.0,369.0,391.0,1203.0,778.0,1981.0,3966
65.0,283.0,348.0,1246.0,692.0,1938.0,3967
25.0,352.0,377.0,1206.0,761.0,1967.0,3968
42.0,331.0,373.0,1223.0,740.0,1963.0,3969
26.0,379.0,405.0,1207.0,788.0,1995.0,3970
38.0,362.0,400.0,1219.0,771.0,1990.0,3971
92.0,222.0,314.0,1273.0,631.0,1904.0,3972
28.0,372.0,400.0,1209.0,781.0,1990.0,3973
36.0,441.0,477.0,1217.0,850.0,2067.0,3974
28.0,353.0,381.0,1209.0,762.0,1971.0,3975
23.0,491.0,514.0,1204.0,900.0,2104.0,3976
51.0,274.0,325.0,1232.0,683.0,1915.0,3977
81.0,193.0,274.0,1262.0,602.0,1864.0,3978
7.0,291.0,298.0,1188.0,700.0,1888.0,3979
32.0,308.0,340.0,1213.0,717.0,1930.0,3980
46.0,271.0,317.0,1227.0,680.0,1907.0,3981
40.0,214.0,254.0,1221.0,623.0,1844.0,3982
62.0,342.0,404.0,1243.0,751.0,1994.0,3983
29.0,390.0,419.0,1210.0,799.0,2009.0,3984
49.0,223.0,272.0,1230.0,632.0,1862.0,3985
40.0,272.0,312.0,1221.0,681.0,1902.0,3986
24.0,278.0,302.0,1205.0,687.0,1892.0,3987
46.0,348.0,394.0,1227.0,757.0,1984.0,3988
29.0,357.0,386.0,1210.0,766.0,1976.0,3989
16.0,251.0,267.0,1197.0,660.0,1857.0,3990
37.0,282.0,319.0,1218.0,691.0,1909.0,3991
63.0,453.0,516.0,1244.0,862.0,2106.0,3992
100.0,245.0,345.0,1281.0,654.0,1935.0,3993
55.0,276.0,331.0,1236.0,685.0,1921.0,3994
50.0,319.0,369.0,1231.0,728.0,1959.0,3995
7.0,515.0,522.0,1188.0,924.0,2112.0,3996
36.0,198.0,234.0,1217.0,607.0,1824.0,3997
31.0,377.0,408.0,1212.0,786.0,1998.0,3998
17.0,277.0,294.0,1198.0,686.0,1884.0,3999
22.0,354.0,376.0,1203.0,763.0,1966.0,4000
14.0,349.0,363.0,1195.0,758.0,1953.0,4001
30.0,350.0,380.0,1211.0,759.0,1970.0,4002
19.0,336.0,355.0,1200.0,745.0,1945.0,4003
62.0,258.0,320.0,1243.0,667.0,1910.0,4004
55.0,212.0,267.0,1236.0,621.0,1857.0,4005
59.0,349.0,408.0,1240.0,758.0,1998.0,4006
13.0,356.0,369.0,1194.0,765.0,1959.0,4007
21.0,178.0,199.0,1202.0,587.0,1789.0,4008
8.0,310.0,318.0,1189.0,719.0,1908.0,4009
36.0,329.0,365.0,1217.0,738.0,1955.0,4010
14.0,445.0,459.0,1195.0,854.0,2049.0,4011
19.0,457.0,476.0,1200.0,866.0,2066.0,4012
20.0,401.0,421.0,1201.0,810.0,2011.0,4013
24.0,313.0,337.0,1205.0,722.0,1927.0,4014
37.0,368.0,405.0,1218.0,777.0,1995.0,4015
42.0,358.0,400.0,1223.0,767.0,1990.0,4016
15.0,324.0,339.0,1196.0,733.0,1929.0,4017
27.0,249.0,276.0,1208.0,658.0,1866.0,4018
60.0,261.0,321.0,1241.0,670.0,1911.0,4019
13.0,347.0,360.0,1194.0,756.0,1950.0,4020
27.0,405.0,432.0,1208.0,814.0,2022.0,4021
52.0,306.0,358.0,1233.0,715.0,1948.0,4022
34.0,305.0,339.0,1215.0,714.0,1929.0,4023
55.0,388.0,443.0,1236.0,797.0,2033.0,4024
25.0,412.0,437.0,1206.0,821.0,2027.0,4025
16.0,328.0,344.0,1197.0,737.0,1934.0,4026
10.0,262.0,272.0,1191.0,671.0,1862.0,4027
80.0,474.0,554.0,1261.0,883.0,2144.0,4028
29.0,344.0,373.0,1210.0,753.0,1963.0,4029
35.0,348.0,383.0,1216.0,757.0,1973.0,4030
92.0,378.0,470.0,1273.0,787.0,2060.0,4031
42.0,305.0,347.0,1223.0,714.0,1937.0,4032
56.0,262.0,318.0,1237.0,671.0,1908.0,4033
20.0,397.0,417.0,1201.0,806.0,2007.0,4034
15.0,398.0,413.0,1196.0,807.0,2003.0,4035
27.0,309.0,336.0,1208.0,718.0,1926.0,4036
13.0,429.0,442.0,1194.0,838.0,2032.0,4037
58.0,342.0,400.0,1239.0,751.0,1990.0,4038
78.0,181.0,259.0,1259.0,590.0,1849.0,4039
38.0,324.0,362.0,1219.0,733.0,1952.0,4040
56.0,316.0,372.0,1237.0,725.0,1962.0,4041
19.0,428.0,447.0,1200.0,837.0,2037.0,4042
58.0,303.0,361.0,1239.0,712.0,1951.0,4043
18.0,389.0,407.0,1199.0,798.0,1997.0,4044
19.0,439.0,458.0,1200.0,848.0,2048.0,4045
26.0,321.0,347.0,1207.0,730.0,1937.0,4046
43.0,319.0,362.0,1224.0,728.0,1952.0,4047
42.0,380.0,422.0,1223.0,789.0,2012.0,4048
24.0,353.0,377.0,1205.0,762.0,1967.0,4049
26.0,258.0,284.0,1207.0,667.0,1874.0,4050
44.0,357.0,401.0,1225.0,766.0,1991.0,4051
49.0,374.0,423.0,1230.0,783.0,2013.0,4052
34.0,381.0,415.0,1215.0,790.0,2005.0,4053
49.0,317.0,366.0,1230.0,726.0,1956.0,4054
52.0,383.0,435.0,1233.0,792.0,2025.0,4055
40.0,224.0,264.0,1221.0,633.0,1854.0,4056
13.0,329.0,342.0,1194.0,738.0,1932.0,4057
53.0,272.0,325.0,1234.0,681.0,1915.0,4058
34.0,302.0,336.0,1215.0,711.0,1926.0,4059
57.0,213.0,270.0,1238.0,622.0,1860.0,4060
59.0,264.0,323.0,1240.0,673.0,1913.0,4061
15.0,331.0,346.0,1196.0,740.0,1936.0,4062
21.0,262.0,283.0,1202.0,671.0,1873.0,4063
22.0,256.0,278.0,1203.0,665.0,1868.0,4064
55.0,295.0,350.0,1236.0,704.0,1940.0,4065
44.0,391.0,435.0,1225.0,800.0,2025.0,4066
52.0,351.0,403.0,1233.0,760.0,1993.0,4067
36.0,242.0,278.0,1217.0,651.0,1868.0,4068
32.0,366.0,398.0,1213.0,775.0,1988.0,4069
10.0,452.0,462.0,1191.0,861.0,2052.0,4070
41.0,286.0,327.0,1222.0,695.0,1917.0,4071
14.0,294.0,308.0,1195.0,703.0,1898.0,4072
15.0,287.0,302.0,1196.0,696.0,1892.0,4073
47.0,316.0,363.0,1228.0,725.0,1953.0,4074
29.0,369.0,398.0,1210.0,778.0,1988.0,4075
24.0,256.0,280.0,1205.0,665.0,1870.0,4076
20.0,311.0,331.0,1201.0,720.0,1921.0,4077
67.0,261.0,328.0,1248.0,670.0,1918.0,4078
25.0,326.0,351.0,1206.0,735.0,1941.0,4079
27.0,192.0,219.0,1208.0,601.0,1809.0,4080
58.0,248.0,306.0,1239.0,657.0,1896.0,4081
43.0,366.0,409.0,1224.0,775.0,1999.0,4082
20.0,385.0,405.0,1201.0,794.0,1995.0,4083
17.0,437.0,454.0,1198.0,846.0,2044.0,4084
73.0,155.0,228.0,1254.0,564.0,1818.0,4085
33.0,388.0,421.0,1214.0,797.0,2011.0,4086
13.0,371.0,384.0,1194.0,780.0,1974.0,4087
22.0,393.0,415.0,1203.0,802.0,2005.0,4088
21.0,316.0,337.0,1202.0,725.0,1927.0,4089
11.0,341.0,352.0,1192.0,750.0,1942.0,4090
76.0,194.0,270.0,1257.0,603.0,1860.0,4091
19.0,419.0,438.0,1200.0,828.0,2028.0,4092
52.0,315.0,367.0,1233.0,724.0,1957.0,4093
55.0,337.0,392.0,1236.0,746.0,1982.0,4094
25.0,183.0,208.0,1206.0,592.0,1798.0,4095
26.0,306.0,332.0,1207.0,715.0,1922.0,4096
84.0,283.0,367.0,1265.0,692.0,1957.0,4097
49.0,388.0,437.0,1230.0,797.0,2027.0,4098
14.0,295.0,309.0,1195.0,704.0,1899.0,4099
124.0,354.0,478.0,1305.0,763.0,2068.0,4100
17.0,346.0,363.0,1198.0,755.0,1953.0,4101
55.0,259.0,314.0,1236.0,668.0,1904.0,4102
27.0,421.0,448.0,1208.0,830.0,2038.0,4103
31.0,431.0,462.0,1212.0,840.0,2052.0,4104
52.0,235.0,287.0,1233.0,644.0,1877.0,4105
76.0,234.0,310.0,1257.0,643.0,1900.0,4106
61.0,349.0,410.0,1242.0,758.0,2000.0,4107
44.0,329.0,373.0,1225.0,738.0,1963.0,4108
24.0,420.0,444.0,1205.0,829.0,2034.0,4109
26.0,375.0,401.0,1207.0,784.0,1991.0,4110
38.0,392.0,430.0,1219.0,801.0,2020.0,4111
32.0,337.0,369.0,1213.0,746.0,1959.0,4112
49.0,268.0,317.0,1230.0,677.0,1907.0,4113
43.0,249.0,292.0,1224.0,658.0,1882.0,4114
9.0,251.0,260.0,1190.0,660.0,1850.0,4115
38.0,313.0,351.0,1219.0,722.0,1941.0,4116
58.0,256.0,314.0,1239.0,665.0,1904.0,4117
29.0,243.0,272.0,1210.0,652.0,1862.0,4118
30.0,349.0,379.0,1211.0,758.0,1969.0,4119
37.0,324.0,361.0,1218.0,733.0,1951.0,4120
6.0,357.0,363.0,1187.0,766.0,1953.0,4121
57.0,198.0,255.0,1238.0,607.0,1845.0,4122
72.0,175.0,247.0,1253.0,584.0,1837.0,4123
11.0,288.0,299.0,1192.0,697.0,1889.0,4124
60.0,355.0,415.0,1241.0,764.0,2005.0,4125
21.0,292.0,313.0,1202.0,701.0,1903.0,4126
17.0,418.0,435.0,1198.0,827.0,2025.0,4127
27.0,339.0,366.0,1208.0,748.0,1956.0,4128
41.0,394.0,435.0,1222.0,803.0,2025.0,4129
37.0,382.0,419.0,1218.0,791.0,2009.0,4130
19.0,307.0,326.0,1200.0,716.0,1916.0,4131
14.0,221.0,235.0,1195.0,630.0,1825.0,4132
43.0,373.0,416.0,1224.0,782.0,2006.0,4133
28.0,291.0,319.0,1209.0,700.0,1909.0,4134
35.0,359.0,394.0,1216.0,768.0,1984.0,4135
18.0,298.0,316.0,1199.0,707.0,1906.0,4136
17.0,312.0,329.0,1198.0,721.0,1919.0,4137
63.0,319.0,382.0,1244.0,728.0,1972.0,4138
53.0,291.0,344.0,1234.0,700.0,1934.0,4139
33.0,347.0,380.0,1214.0,756.0,1970.0,4140
39.0,318.0,357.0,1220.0,727.0,1947.0,4141
38.0,311.0,349.0,1219.0,720.0,1939.0,4142
17.0,339.0,356.0,1198.0,748.0,1946.0,4143
49.0,450.0,499.0,1230.0,859.0,2089.0,4144
54.0,277.0,331.0,1235.0,686.0,1921.0,4145
29.0,350.0,379.0,1210.0,759.0,1969.0,4146
33.0,380.0,413.0,1214.0,789.0,2003.0,4147
28.0,237.0,265.0,1209.0,646.0,1855.0,4148
18.0,373.0,391.0,1199.0,782.0,1981.0,4149
19.0,269.0,288.0,1200.0,678.0,1878.0,4150
37.0,294.0,331.0,1218.0,703.0,1921.0,4151
27.0,282.0,309.0,1208.0,691.0,1899.0,4152
45.0,213.0,258.0,1226.0,622.0,1848.0,4153
21.0,323.0,344.0,1202.0,732.0,1934.0,4154
15.0,392.0,407.0,1196.0,801.0,1997.0,4155
60.0,459.0,519.0,1241.0,868.0,2109.0,4156
25.0,344.0,369.0,1206.0,753.0,1959.0,4157
69.0,207.0,276.0,1250.0,616.0,1866.0,4158
63.0,310.0,373.0,1244.0,719.0,1963.0,4159
22.0,313.0,335.0,1203.0,722.0,1925.0,4160
36.0,230.0,266.0,1217.0,639.0,1856.0,4161
18.0,388.0,406.0,1199.0,797.0,1996.0,4162
34.0,272.0,306.0,1215.0,681.0,1896.0,4163
46.0,275.0,321.0,1227.0,684.0,1911.0,4164
29.0,257.0,286.0,1210.0,666.0,1876.0,4165
29.0,332.0,361.0,1210.0,741.0,1951.0,4166
24.0,259.0,283.0,1205.0,668.0,1873.0,4167
59.0,323.0,382.0,1240.0,732.0,1972.0,4168
53.0,304.0,357.0,1234.0,713.0,1947.0,4169
26.0,291.0,317.0,1207.0,700.0,1907.0,4170
21.0,431.0,452.0,1202.0,840.0,2042.0,4171
27.0,283.0,310.0,1208.0,692.0,1900.0,4172
13.0,310.0,323.0,1194.0,719.0,1913.0,4173
30.0,467.0,497.0,1211.0,876.0,2087.0,4174
16.0,239.0,255.0,1197.0,648.0,1845.0,4175
25.0,320.0,345.0,1206.0,729.0,1935.0,4176
21.0,244.0,265.0,1202.0,653.0,1855.0,4177
69.0,237.0,306.0,1250.0,646.0,1896.0,4178
7.0,433.0,440.0,1188.0,842.0,2030.0,4179
38.0,389.0,427.0,1219.0,798.0,2017.0,4180
26.0,374.0,400.0,1207.0,783.0,1990.0,4181
76.0,314.0,390.0,1257.0,723.0,1980.0,4182
15.0,451.0,466.0,1196.0,860.0,2056.0,4183
30.0,268.0,298.0,1211.0,677.0,1888.0,4184
77.0,294.0,371.0,1258.0,703.0,1961.0,4185
27.0,295.0,322.0,1208.0,704.0,1912.0,4186
106.0,251.0,357.0,1287.0,660.0,1947.0,4187
26.0,332.0,358.0,1207.0,741.0,1948.0,4188
34.0,327.0,361.0,1215.0,736.0,1951.0,4189
55.0,339.0,394.0,1236.0,748.0,1984.0,4190
9.0,367.0,376.0,1190.0,776.0,1966.0,4191
23.0,266.0,289.0,1204.0,675.0,1879.0,4192
11.0,319.0,330.0,1192.0,728.0,1920.0,4193
40.0,352.0,392.0,1221.0,761.0,1982.0,4194
54.0,437.0,491.0,1235.0,846.0,2081.0,4195
34.0,251.0,285.0,1215.0,660.0,1875.0,4196
14.0,280.0,294.0,1195.0,689.0,1884.0,4197
17.0,325.0,342.0,1198.0,734.0,1932.0,4198
10.0,422.0,432.0,1191.0,831.0,2022.0,4199
47.0,225.0,272.0,1228.0,634.0,1862.0,4200
14.0,423.0,437.0,1195.0,832.0,2027.0,4201
9.0,329.0,338.0,1190.0,738.0,1928.0,4202
26.0,295.0,321.0,1207.0,704.0,1911.0,4203
84.0,179.0,263.0,1265.0,588.0,1853.0,4204
30.0,387.0,417.0,1211.0,796.0,2007.0,4205
28.0,266.0,294.0,1209.0,675.0,1884.0,4206
21.0,325.0,346.0,1202.0,734.0,1936.0,4207
59.0,418.0,477.0,1240.0,827.0,2067.0,4208
36.0,196.0,232.0,1217.0,605.0,1822.0,4209
111.0,280.0,391.0,1292.0,689.0,1981.0,4210
14.0,379.0,393.0,1195.0,788.0,1983.0,4211
88.0,260.0,348.0,1269.0,669.0,1938.0,4212
48.0,229.0,277.0,1229.0,638.0,1867.0,4213
38.0,360.0,398.0,1219.0,769.0,1988.0,4214
21.0,332.0,353.0,1202.0,741.0,1943.0,4215
51.0,239.0,290.0,1232.0,648.0,1880.0,4216
16.0,283.0,299.0,1197.0,692.0,1889.0,4217
36.0,457.0,493.0,1217.0,866.0,2083.0,4218
24.0,408.0,432.0,1205.0,817.0,2022.0,4219
19.0,460.0,479.0,1200.0,869.0,2069.0,4220
37.0,429.0,466.0,1218.0,838.0,2056.0,4221
78.0,350.0,428.0,1259.0,759.0,2018.0,4222
27.0,476.0,503.0,1208.0,885.0,2093.0,4223
25.0,272.0,297.0,1206.0,681.0,1887.0,4224
34.0,303.0,337.0,1215.0,712.0,1927.0,4225
44.0,324.0,368.0,1225.0,733.0,1958.0,4226
33.0,434.0,467.0,1214.0,843.0,2057.0,4227
66.0,301.0,367.0,1247.0,710.0,1957.0,4228
24.0,480.0,504.0,1205.0,889.0,2094.0,4229
36.0,472.0,508.0,1217.0,881.0,2098.0,4230
55.0,452.0,507.0,1236.0,861.0,2097.0,4231
10.0,438.0,448.0,1191.0,847.0,2038.0,4232
83.0,295.0,378.0,1264.0,704.0,1968.0,4233
16.0,434.0,450.0,1197.0,843.0,2040.0,4234
39.0,279.0,318.0,1220.0,688.0,1908.0,4235
37.0,398.0,435.0,1218.0,807.0,2025.0,4236
37.0,325.0,362.0,1218.0,734.0,1952.0,4237
54.0,225.0,279.0,1235.0,634.0,1869.0,4238
30.0,432.0,462.0,1211.0,841.0,2052.0,4239
13.0,449.0,462.0,1194.0,858.0,2052.0,4240
8.0,318.0,326.0,1189.0,727.0,1916.0,4241
28.0,410.0,438.0,1209.0,819.0,2028.0,4242
70.0,220.0,290.0,1251.0,629.0,1880.0,4243
12.0,294.0,306.0,1193.0,703.0,1896.0,4244
26.0,363.0,389.0,1207.0,772.0,1979.0,4245
30.0,387.0,417.0,1211.0,796.0,2007.0,4246
53.0,275.0,328.0,1234.0,684.0,1918.0,4247
26.0,350.0,376.0,1207.0,759.0,1966.0,4248
22.0,358.0,380.0,1203.0,767.0,1970.0,4249
38.0,316.0,354.0,1219.0,725.0,1944.0,4250
33.0,337.0,370.0,1214.0,746.0,1960.0,4251
68.0,280.0,348.0,1249.0,689.0,1938.0,4252
58.0,356.0,414.0,1239.0,765.0,2004.0,4253
14.0,300.0,314.0,1195.0,709.0,1904.0,4254
37.0,298.0,335.0,1218.0,707.0,1925.0,4255
13.0,282.0,295.0,1194.0,691.0,1885.0,4256
24.0,388.0,412.0,1205.0,797.0,2002.0,4257
41.0,297.0,338.0,1222.0,706.0,1928.0,4258
45.0,173.0,218.0,1226.0,582.0,1808.0,4259
32.0,334.0,366.0,1213.0,743.0,1956.0,4260
2.0,472.0,474.0,1183.0,881.0,2064.0,4261
31.0,242.0,273.0,1212.0,651.0,1863.0,4262
47.0,225.0,272.0,1228.0,634.0,1862.0,4263
53.0,266.0,319.0,1234.0,675.0,1909.0,4264
47.0,387.0,434.0,1228.0,796.0,2024.0,4265
32.0,348.0,380.0,1213.0,757.0,1970.0,4266
9.0,407.0,416.0,1190.0,816.0,2006.0,4267
22.0,363.0,385.0,1203.0,772.0,1975.0,4268
56.0,334.0,390.0,1237.0,743.0,1980.0,4269
23.0,382.0,405.0,1204.0,791.0,1995.0,4270
21.0,262.0,283.0,1202.0,671.0,1873.0,4271
41.0,328.0,369.0,1222.0,737.0,1959.0,4272
14.0,477.0,491.0,1195.0,886.0,2081.0,4273
38.0,190.0,228.0,1219.0,599.0,1818.0,4274
4.0,269.0,273.0,1185.0,678.0,1863.0,4275
24.0,391.0,415.0,1205.0,800.0,2005.0,4276
31.0,317.0,348.0,1212.0,726.0,1938.0,4277
36.0,376.0,412.0,1217.0,785.0,2002.0,4278
14.0,365.0,379.0,1195.0,774.0,1969.0,4279
28.0,211.0,239.0,1209.0,620.0,1829.0,4280
16.0,405.0,421.0,1197.0,814.0,2011.0,4281
31.0,359.0,390.0,1212.0,768.0,1980.0,4282
22.0,397.0,419.0,1203.0,806.0,2009.0,4283
42.0,310.0,352.0,1223.0,719.0,1942.0,4284
39.0,327.0,366.0,1220.0,736.0,1956.0,4285
22.0,336.0,358.0,1203.0,745.0,1948.0,4286
32.0,319.0,351.0,1213.0,728.0,1941.0,4287
12.0,399.0,411.0,1193.0,808.0,2001.0,4288
60.0,233.0,293.0,1241.0,642.0,1883.0,4289
78.0,128.0,206.0,1259.0,537.0,1796.0,4290
40.0,394.0,434.0,1221.0,803.0,2024.0,4291
80.0,242.0,322.0,1261.0,651.0,1912.0,4292
33.0,270.0,303.0,1214.0,679.0,1893.0,4293
55.0,218.0,273.0,1236.0,627.0,1863.0,4294
38.0,310.0,348.0,1219.0,719.0,1938.0,4295
22.0,297.0,319.0,1203.0,706.0,1909.0,4296
52.0,328.0,380.0,1233.0,737.0,1970.0,4297
26.0,313.0,339.0,1207.0,722.0,1929.0,4298
56.0,375.0,431.0,1237.0,784.0,2021.0,4299
40.0,331.0,371.0,1221.0,740.0,1961.0,4300
62.0,159.0,221.0,1243.0,568.0,1811.0,4301
61.0,404.0,465.0,1242.0,813.0,2055.0,4302
54.0,285.0,339.0,1235.0,694.0,1929.0,4303
48.0,355.0,403.0,1229.0,764.0,1993.0,4304
44.0,212.0,256.0,1225.0,621.0,1846.0,4305
33.0,467.0,500.0,1214.0,876.0,2090.0,4306
44.0,441.0,485.0,1225.0,850.0,2075.0,4307
29.0,339.0,368.0,1210.0,748.0,1958.0,4308
31.0,291.0,322.0,1212.0,700.0,1912.0,4309
38.0,391.0,429.0,1219.0,800.0,2019.0,4310
30.0,438.0,468.0,1211.0,847.0,2058.0,4311
37.0,401.0,438.0,1218.0,810.0,2028.0,4312
25.0,319.0,344.0,1206.0,728.0,1934.0,4313
32.0,334.0,366.0,1213.0,743.0,1956.0,4314
52.0,367.0,419.0,1233.0,776.0,2009.0,4315
41.0,319.0,360.0,1222.0,728.0,1950.0,4316
25.0,422.0,447.0,1206.0,831.0,2037.0,4317
37.0,351.0,388.0,1218.0,760.0,1978.0,4318
37.0,268.0,305.0,1218.0,677.0,1895.0,4319
35.0,254.0,289.0,1216.0,663.0,1879.0,4320
10.0,364.0,374.0,1191.0,773.0,1964.0,4321
41.0,239.0,280.0,1222.0,648.0,1870.0,4322
64.0,421.0,485.0,1245.0,830.0,2075.0,4323
55.0,409.0,464.0,1236.0,818.0,2054.0,4324
41.0,239.0,280.0,1222.0,648.0,1870.0,4325
41.0,343.0,384.0,1222.0,752.0,1974.0,4326
51.0,520.0,571.0,1232.0,929.0,2161.0,4327
39.0,195.0,234.0,1220.0,604.0,1824.0,4328
50.0,342.0,392.0,1231.0,751.0,1982.0,4329
17.0,372.0,389.0,1198.0,781.0,1979.0,4330
69.0,282.0,351.0,1250.0,691.0,1941.0,4331
48.0,202.0,250.0,1229.0,611.0,1840.0,4332
55.0,342.0,397.0,1236.0,751.0,1987.0,4333
31.0,357.0,388.0,1212.0,766.0,1978.0,4334
21.0,372.0,393.0,1202.0,781.0,1983.0,4335
65.0,182.0,247.0,1246.0,591.0,1837.0,4336
13.0,268.0,281.0,1194.0,677.0,1871.0,4337
68.0,149.0,217.0,1249.0,558.0,1807.0,4338
38.0,308.0,346.0,1219.0,717.0,1936.0,4339
34.0,350.0,384.0,1215.0,759.0,1974.0,4340
25.0,326.0,351.0,1206.0,735.0,1941.0,4341
32.0,295.0,327.0,1213.0,704.0,1917.0,4342
19.0,401.0,420.0,1200.0,810.0,2010.0,4343
29.0,314.0,343.0,1210.0,723.0,1933.0,4344
49.0,245.0,294.0,1230.0,654.0,1884.0,4345
46.0,393.0,439.0,1227.0,802.0,2029.0,4346
46.0,346.0,392.0,1227.0,755.0,1982.0,4347
27.0,149.0,176.0,1208.0,558.0,1766.0,4348
46.0,329.0,375.0,1227.0,738.0,1965.0,4349
10.0,328.0,338.0,1191.0,737.0,1928.0,4350
27.0,417.0,444.0,1208.0,826.0,2034.0,4351
16.0,270.0,286.0,1197.0,679.0,1876.0,4352
36.0,398.0,434.0,1217.0,807.0,2024.0,4353
26.0,400.0,426.0,1207.0,809.0,2016.0,4354
44.0,288.0,332.0,1225.0,697.0,1922.0,4355
58.0,455.0,513.0,1239.0,864.0,2103.0,4356
20.0,313.0,333.0,1201.0,722.0,1923.0,4357
52.0,434.0,486.0,1233.0,843.0,2076.0,4358
22.0,375.0,397.0,1203.0,784.0,1987.0,4359
43.0,303.0,346.0,1224.0,712.0,1936.0,4360
32.0,275.0,307.0,1213.0,684.0,1897.0,4361
35.0,235.0,270.0,1216.0,644.0,1860.0,4362
34.0,295.0,329.0,1215.0,704.0,1919.0,4363
54.0,159.0,213.0,1235.0,568.0,1803.0,4364
36.0,192.0,228.0,1217.0,601.0,1818.0,4365
33.0,269.0,302.0,1214.0,678.0,1892.0,4366
67.0,311.0,378.0,1248.0,720.0,1968.0,4367
38.0,305.0,343.0,1219.0,714.0,1933.0,4368
41.0,410.0,451.0,1222.0,819.0,2041.0,4369
41.0,413.0,454.0,1222.0,822.0,2044.0,4370
47.0,338.0,385.0,1228.0,747.0,1975.0,4371
44.0,400.0,444.0,1225.0,809.0,2034.0,4372
76.0,299.0,375.0,1257.0,708.0,1965.0,4373
56.0,330.0,386.0,1237.0,739.0,1976.0,4374
45.0,297.0,342.0,1226.0,706.0,1932.0,4375
48.0,369.0,417.0,1229.0,778.0,2007.0,4376
28.0,365.0,393.0,1209.0,774.0,1983.0,4377
17.0,310.0,327.0,1198.0,719.0,1917.0,4378
63.0,223.0,286.0,1244.0,632.0,1876.0,4379
38.0,286.0,324.0,1219.0,695.0,1914.0,4380
21.0,289.0,310.0,1202.0,698.0,1900.0,4381
21.0,369.0,390.0,1202.0,778.0,1980.0,4382
70.0,284.0,354.0,1251.0,693.0,1944.0,4383
36.0,365.0,401.0,1217.0,774.0,1991.0,4384
56.0,257.0,313.0,1237.0,666.0,1903.0,4385
50.0,234.0,284.0,1231.0,643.0,1874.0,4386
18.0,335.0,353.0,1199.0,744.0,1943.0,4387
26.0,436.0,462.0,1207.0,845.0,2052.0,4388
45.0,352.0,397.0,1226.0,761.0,1987.0,4389
16.0,382.0,398.0,1197.0,791.0,1988.0,4390
38.0,319.0,357.0,1219.0,728.0,1947.0,4391
28.0,340.0,368.0,1209.0,749.0,1958.0,4392
53.0,347.0,400.0,1234.0,756.0,1990.0,4393
50.0,346.0,396.0,1231.0,755.0,1986.0,4394
22.0,236.0,258.0,1203.0,645.0,1848.0,4395
39.0,294.0,333.0,1220.0,703.0,1923.0,4396
43.0,277.0,320.0,1224.0,686.0,1910.0,4397
51.0,329.0,380.0,1232.0,738.0,1970.0,4398
72.0,241.0,313.0,1253.0,650.0,1903.0,4399
13.0,309.0,322.0,1194.0,718.0,1912.0,4400
18.0,432.0,450.0,1199.0,841.0,2040.0,4401
42.0,341.0,383.0,1223.0,750.0,1973.0,4402
49.0,251.0,300.0,1230.0,660.0,1890.0,4403
37.0,325.0,362.0,1218.0,734.0,1952.0,4404
46.0,220.0,266.0,1227.0,629.0,1856.0,4405
64.0,281.0,345.0,1245.0,690.0,1935.0,4406
38.0,250.0,288.0,1219.0,659.0,1878.0,4407
33.0,319.0,352.0,1214.0,728.0,1942.0,4408
18.0,449.0,467.0,1199.0,858.0,2057.0,4409
47.0,354.0,401.0,1228.0,763.0,1991.0,4410
70.0,292.0,362.0,1251.0,701.0,1952.0,4411
23.0,291.0,314.0,1204.0,700.0,1904.0,4412
49.0,290.0,339.0,1230.0,699.0,1929.0,4413
1.0,344.0,345.0,1182.0,753.0,1935.0,4414
31.0,435.0,466.0,1212.0,844.0,2056.0,4415
51.0,197.0,248.0,1232.0,606.0,1838.0,4416
64.0,273.0,337.0,1245.0,682.0,1927.0,4417
34.0,409.0,443.0,1215.0,818.0,2033.0,4418
22.0,301.0,323.0,1203.0,710.0,1913.0,4419
29.0,445.0,474.0,1210.0,854.0,2064.0,4420
28.0,349.0,377.0,1209.0,758.0,1967.0,4421
25.0,407.0,432.0,1206.0,816.0,2022.0,4422
43.0,319.0,362.0,1224.0,728.0,1952.0,4423
20.0,328.0,348.0,1201.0,737.0,1938.0,4424
26.0,398.0,424.0,1207.0,807.0,2014.0,4425
5.0,338.0,343.0,1186.0,747.0,1933.0,4426
44.0,320.0,364.0,1225.0,729.0,1954.0,4427
19.0,388.0,407.0,1200.0,797.0,1997.0,4428
84.0,327.0,411.0,1265.0,736.0,2001.0,4429
31.0,280.0,311.0,1212.0,689.0,1901.0,4430
41.0,411.0,452.0,1222.0,820.0,2042.0,4431
76.0,170.0,246.0,1257.0,579.0,1836.0,4432
36.0,354.0,390.0,1217.0,763.0,1980.0,4433
49.0,280.0,329.0,1230.0,689.0,1919.0,4434
21.0,342.0,363.0,1202.0,751.0,1953.0,4435
33.0,224.0,257.0,1214.0,633.0,1847.0,4436
25.0,446.0,471.0,1206.0,855.0,2061.0,4437
23.0,376.0,399.0,1204.0,785.0,1989.0,4438
26.0,352.0,378.0,1207.0,761.0,1968.0,4439
37.0,336.0,373.0,1218.0,745.0,1963.0,4440
53.0,242.0,295.0,1234.0,651.0,1885.0,4441
